layer	pc1_var	pc2_var	silhouette	between_centroid_std_pc1	between_centroid_std_pc2
2	0.4386451840400696	0.1413324922323227	-0.09779348224401474	0.9522696420176434	0.536191406411518
3	0.40752261877059937	0.13028737902641296	-0.0898512601852417	0.9888753848817735	0.5578622038011586
4	0.39987486600875854	0.12678158283233643	-0.08665918558835983	0.9969963422539345	0.5576466928570483
5	0.2854084372520447	0.12044743448495865	-0.05642179027199745	1.045538675772463	0.6641153448193152
6	0.1860896497964859	0.09611726552248001	-0.021864842623472214	1.2407709661042114	0.7634099760973596
7	0.2085845172405243	0.11260177940130234	0.0006809499463997781	1.9012809421085002	1.1171036202809013
8	0.214058980345726	0.12366484850645065	-0.028241628780961037	1.9075267493353525	0.846076216809122
9	0.21361596882343292	0.11911167949438095	-0.014579910784959793	1.8734959222114027	0.985415402109138
10	0.19894225895404816	0.11568880081176758	0.0015971700195223093	1.8783785936557356	1.0579528604764104
11	0.20933322608470917	0.09592167288064957	0.012567170895636082	2.177351928278887	1.1431323108017533
12	0.22410786151885986	0.09942959249019623	0.0076111541129648685	1.8140954966251008	0.7650077775025935
13	0.22493435442447662	0.10012762993574142	0.007606063969433308	1.792748110907402	0.7584036304985288
14	0.22603458166122437	0.0995856523513794	0.007063380908221006	1.7970028899461745	0.7768146354691973
15	0.24987319111824036	0.1098419576883316	0.00857607927173376	1.8093968220805279	0.7366970851278863
16	0.24381445348262787	0.10485043376684189	0.008937160484492779	1.8813695935251882	0.7647669596240617
17	0.23726427555084229	0.10830868780612946	-0.004095959477126598	1.730696842332089	0.8452988076593548
18	0.22243137657642365	0.09552332013845444	0.0035535891074687243	1.928747494493374	0.9301413774305658
19	0.25490304827690125	0.09491746872663498	-0.006939861457794905	2.3112146008193597	1.0526533332793322
20	0.27083471417427063	0.1244291439652443	-0.04761004447937012	2.4118093869931476	0.911461532354109
21	0.31389740109443665	0.11565292626619339	-0.03992532193660736	3.4215355491677206	1.4586520458762062
22	0.3252652883529663	0.10399897396564484	-0.017712600529193878	5.578721128042778	2.337315343785912
23	0.3632476031780243	0.10908995568752289	-0.008825202472507954	7.473313689670013	3.333180780375992
24	0.41166844964027405	0.11912120133638382	-0.004404882434755564	9.90076343205249	4.647036265386347
25	0.4006252884864807	0.14319255948066711	0.004649762529879808	10.142894781878079	5.433675063524146
26	0.3518430292606354	0.1575181484222412	0.00828833319246769	9.773647548244082	5.396632401331757
27	0.2986287772655487	0.1587388813495636	0.021669451147317886	9.430243865398204	5.434094535829749
28	0.31136178970336914	0.1079399436712265	0.033260736614465714	8.199200256067346	4.085852128045705
29	0.29313623905181885	0.09543894231319427	0.054482005536556244	7.709460488383081	3.7970398661366818
30	0.28396618366241455	0.08437047153711319	0.052904162555933	7.743297666785468	3.780757531502497
31	0.28778722882270813	0.0929161012172699	0.06076250970363617	9.289370734863542	5.157527000802804
32	0.27855849266052246	0.10668060928583145	0.04284389689564705	10.453674896425463	6.31953472453771
33	0.2796211540699005	0.10794176906347275	0.0467153862118721	11.443672048525675	6.841487987563075
34	0.284566193819046	0.1090141013264656	0.044074490666389465	12.223434858892686	7.378897902905723
35	0.2729092538356781	0.11003051698207855	0.03573254868388176	11.914119530809689	6.945311982155711
36	0.27588051557540894	0.1069708988070488	0.017707819119095802	11.575564014476235	6.395959718959024
37	0.2670763432979584	0.11409972608089447	0.0825621709227562	11.755745351192376	7.245290937875487
38	0.2682780623435974	0.11464649438858032	0.10643698275089264	12.481939074515976	7.763947204485394
39	0.22179020941257477	0.13088583946228027	0.21826379001140594	13.807211490533286	10.29597617553434
40	0.24828539788722992	0.1513923555612564	0.11412118375301361	14.459549497920802	10.107057933178078
41	0.23034892976284027	0.16060900688171387	0.08140330016613007	13.11413945738676	9.654250931022075
42	0.24865177273750305	0.15369907021522522	0.11740624904632568	13.85752416060465	9.851049462940727
43	0.24978291988372803	0.1688414067029953	0.12208583950996399	12.796110910782483	9.540610447846735
44	0.2381950169801712	0.16128435730934143	0.18848901987075806	13.895835008527307	10.43895695533628
45	0.24828828871250153	0.1687803417444229	0.17717613279819489	13.941125823196598	10.465804830739568
46	0.24100139737129211	0.17088714241981506	0.1771346777677536	13.689936189244847	10.466462654122566
47	0.29948216676712036	0.15518759191036224	0.16649290919303894	15.726584154143483	10.36342929283538
48	0.2873872220516205	0.15410521626472473	0.17384378612041473	15.232935143057118	10.268692437672566
49	0.27135470509529114	0.16464318335056305	0.18377670645713806	14.220043458906824	10.252390365639437
50	0.26945969462394714	0.1633928418159485	0.18691550195217133	13.477894793147929	9.67957338593865
51	0.3030904531478882	0.14284177124500275	0.19230914115905762	15.579207687203363	10.062930749871182
52	0.30599236488342285	0.14023751020431519	0.19861149787902832	15.362587084470224	9.967393046739591
53	0.3105752170085907	0.13774360716342926	0.21359854936599731	14.831878598379348	9.401930880059993
54	0.280595600605011	0.13804468512535095	0.21990428864955902	15.92865294957649	10.590393698246823
55	0.27611759305000305	0.13797949254512787	0.22760044038295746	17.387845620701206	11.757828182099617
56	0.2763122618198395	0.1403745412826538	0.2318672239780426	18.856818874288745	12.849627683895035
57	0.26452451944351196	0.1361370086669922	0.22514434158802032	23.660057272684792	16.189804920003542
