probe	namespace	extract_method	covered_layers	covered_layer_min	covered_layer_max	vec_norm	pc1_loading	pc1_cosine	pc2_loading	pc2_cosine	pc3_loading	pc3_cosine	pc4_loading	pc4_cosine	pc5_loading	pc5_cosine	pc6_loading	pc6_cosine	pc7_loading	pc7_cosine	pc8_loading	pc8_cosine
hp.ln	llmoji	dim	56	2	57	196.1044464111328	-7.996354103088379	-0.04078138247132301	5.420895576477051	0.027645086869597435	1.0296379327774048	0.005250853486359119	-0.6853675842285156	-0.0034951402340084314	-7.726921081542969	-0.03940415009856224	-23.30712127685547	-0.11885983496904373	7.131425857543945	0.0363677442073822	3.3907463550567627	0.01729166880249977
hp.lp	llmoji	dim	56	2	57	144.3189239501953	-14.878517150878906	-0.10310832411050797	6.5904035568237305	0.04566916450858116	-0.3201103210449219	-0.0022182436659932137	-13.15766716003418	-0.09117675572633743	-14.258052825927734	-0.0988006591796875	-8.257124900817871	-0.05721890181303024	3.0655596256256104	0.021242907270789146	-5.876153469085693	-0.0407191663980484
hnd.hns	llmoji	dim	56	2	57	136.01400756835938	-4.555018901824951	-0.033493757247924805	18.999540328979492	0.13969914615154266	-0.9770559668540955	-0.00718403747305274	2.670431137084961	0.019634786993265152	-12.451231956481934	-0.09154856204986572	-6.549295902252197	-0.04815538972616196	6.218038082122803	0.04571904242038727	-9.71828556060791	-0.07145538926124573
