component	explained_variance_pct	t0_happy.sad_r	tlast_happy.sad_r	t0_angry.calm_r	tlast_angry.calm_r	t0_fearful.unflinching_r	tlast_fearful.unflinching_r
PC1	23.202346801757812	0.6976003075425098	0.1315052925381792	-0.08771271338881229	-0.06080280948453903	-0.5233754425526912	-0.09292030557060552
PC2	12.029448509216309	-0.06196569915425873	0.1889647625443712	-0.19498639060670775	-0.12885076166010823	0.16106204471151103	0.036786051293202976
PC3	11.773764610290527	-0.34201319971170296	-0.23942455106215893	-0.36881354520784226	0.1358452135784498	-0.36960322680043955	-0.12692660931012426
PC4	6.783481597900391	-0.2786519806685782	-0.0825965961017741	0.0549666380524801	0.0527689899662828	0.0167098708564143	0.04445093188874667
PC5	4.869438648223877	0.005486382395825013	0.008370097199606378	-0.22765546788912286	-0.022918454872224263	-0.20183703453081434	0.007730547072511158
PC6	3.735071897506714	-0.1950884892257058	-0.0945533026233635	0.4410755587161449	0.12502666031987666	0.1444237533972511	-0.13657847603522535
PC7	2.904278039932251	-0.034694791315115235	-0.03565671615435861	0.08438991929947082	0.0320902924816011	0.056365215881935354	0.02764500011416105
PC8	2.4542956352233887	-0.290452432723945	-0.0314766301467113	0.1652516447661757	-0.0048395146927017255	0.49005300153594306	0.06717210284725794
