probe	namespace	extract_method	covered_layers	covered_layer_min	covered_layer_max	vec_norm	pc1_loading	pc1_cosine	pc2_loading	pc2_cosine	pc3_loading	pc3_cosine	pc4_loading	pc4_cosine	pc5_loading	pc5_cosine	pc6_loading	pc6_cosine	pc7_loading	pc7_cosine	pc8_loading	pc8_cosine
happy.sad	default	dim	23	3	57	25.092344284057617	-1.4610950946807861	-0.05823638290166855	-2.9971370697021484	-0.11945369094610214	-0.9444185495376587	-0.03764057904481888	-1.2827860116958618	-0.05112597346305847	1.2287184000015259	0.04897047206759453	0.38149788975715637	0.015204972587525845	-0.4881129264831543	-0.01945393905043602	1.0591782331466675	0.04221445694565773
angry.calm	default	dim	40	4	57	25.042055130004883	4.602746963500977	0.18382488191127777	1.2776504755020142	0.05102420970797539	0.16776522994041443	0.006699848920106888	-0.8457318544387817	-0.033774688839912415	-0.450930655002594	-0.018007894977927208	0.5860952138900757	0.02340630814433098	1.7917803525924683	0.07155554741621017	-0.0823994129896164	-0.0032906944397836924
fearful.unflinching	default	dim	15	7	57	28.145347595214844	-0.5725685954093933	-0.020345954224467278	0.7100822925567627	0.025231104344129562	-0.4640069305896759	-0.016487348824739456	0.08731359243392944	0.003102443413808942	-0.41879308223724365	-0.014880449511110783	0.5467501282691956	0.019427502527832985	-0.7942920327186584	-0.028222929686307907	-0.6181995272636414	-0.021966226398944855
