layer	pc1_var	pc2_var	silhouette	between_centroid_std_pc1	between_centroid_std_pc2
36	0.19933749735355377	0.08130630105733871	-0.018817909061908722	1.5998585865902968	0.7425735602562448
37	0.20451804995536804	0.0829956978559494	-0.029435547068715096	1.6542761881259347	0.832659035422971
38	0.20342211425304413	0.08572559058666229	-0.033134665340185165	1.6809366013122582	0.8138098989122927
39	0.20492303371429443	0.08898575603961945	-0.03931194171309471	1.6898708284480086	0.8214190246022571
40	0.19979752600193024	0.08657929301261902	-0.04043574631214142	1.8384427114631368	0.8773205392284712
41	0.1987905651330948	0.09243153035640717	-0.009552164934575558	1.9179303695536012	0.9685697254930273
42	0.18727736175060272	0.10163259506225586	-0.013872590847313404	1.9603196700754064	0.9065445970551768
43	0.17704494297504425	0.09480559825897217	0.010313769802451134	2.1083207139482476	1.0543874551111563
44	0.17524655163288116	0.09587316960096359	0.008278421126306057	2.1352606882467815	1.1154459439400255
45	0.1707555204629898	0.09580732882022858	0.02379840612411499	2.1396441205061314	1.3636236763473701
46	0.17107491195201874	0.10265537351369858	0.10289841145277023	2.4245988506941236	1.9909182632894595
47	0.20229846239089966	0.1037185788154602	0.13537442684173584	2.8543268871917458	2.2745248626398484
48	0.21151967346668243	0.10944491624832153	0.1349833458662033	3.026550431501573	2.425557522974752
49	0.23276472091674805	0.11527002602815628	0.14129364490509033	3.8470515028649785	3.1977475165972176
50	0.2632501721382141	0.1224563866853714	0.1368822604417801	4.7599473141316455	3.8223704237932097
51	0.27995091676712036	0.12696996331214905	0.13661043345928192	5.509527101868797	4.342352944736194
52	0.299167662858963	0.13401277363300323	0.13803070783615112	6.117316558376764	4.778203728264316
53	0.309766560792923	0.13950607180595398	0.13219264149665833	6.882538294693813	5.486718432899263
54	0.278225839138031	0.15153063833713531	0.12527363002300262	7.668917295020728	6.721163333872152
55	0.25156688690185547	0.11655797064304352	0.1369187980890274	10.211767496707314	8.228896207509107
56	0.2603709101676941	0.13724231719970703	0.12445863336324692	12.33488983313721	10.354725338365526
57	0.25116148591041565	0.12995797395706177	0.1145821139216423	15.136743469346682	12.616284250199016
58	0.2475772500038147	0.1176341250538826	0.10856679826974869	18.54156484253599	14.819277377827246
