component	explained_variance_pct	t0_happy.sad_r	tlast_happy.sad_r	t0_angry.calm_r	tlast_angry.calm_r	t0_fearful.unflinching_r	tlast_fearful.unflinching_r
PC1	23.97355842590332	0.9294927319243422	0.8355989240868538	-0.9448350142180489	-0.6146351476916607	-0.9278687710591182	-0.6448723658530047
PC2	10.706995964050293	0.2771360366634431	0.1339386881131922	0.22691600088461092	0.19673135438352468	0.08289297974982876	0.13295894133104894
PC3	7.6859660148620605	0.16933752732052842	0.09867506771710324	-0.009349428660971743	0.10628064970852885	-0.24861164791097787	-0.10353051747999104
PC4	4.651749610900879	0.026237838505076914	0.030226282290852717	0.12906332426872505	0.08330400840540961	-0.07525467849685237	-0.07111126162262432
PC5	3.4746522903442383	-0.060334333478122205	-0.010933785425932176	-0.10806612019822347	-0.1623294285544743	0.06372554376404836	-0.006635489828226135
PC6	2.9919254779815674	-0.10330156761983325	-0.0431018806555883	0.01967429229978303	-0.017870076439675673	0.15636681335944697	0.018070705223169226
PC7	2.466402053833008	0.0220467387529677	-0.0428981776205201	-0.00831380037580877	-0.036127810260100826	0.07237365954193152	0.10937097348843157
PC8	1.8772399425506592	-0.002273296379494467	-0.06887540157016994	0.0056572279819082725	0.0023205092441089927	-0.013429914291588886	0.030548323763730796
