probe	namespace	extract_method	covered_layers	covered_layer_min	covered_layer_max	vec_norm	pc1_loading	pc1_cosine	pc2_loading	pc2_cosine	pc3_loading	pc3_cosine	pc4_loading	pc4_cosine	pc5_loading	pc5_cosine	pc6_loading	pc6_cosine	pc7_loading	pc7_cosine	pc8_loading	pc8_cosine
hp.ln	llmoji_self_event	dim	58	0	59	211.67628479003906	-11.483196258544922	-0.05425602197647095	-6.4799041748046875	-0.030614260584115982	10.292864799499512	0.04863109067082405	1.0345667600631714	0.004887918941676617	-3.0517544746398926	-0.014418169856071472	-12.751343727111816	-0.060244739055633545	-3.578852653503418	-0.016908416524529457	4.34269905090332	0.020517144352197647
hp.lp	llmoji_self_event	dim	58	0	59	108.55603790283203	-3.675541877746582	-0.033862944692373276	-2.36674165725708	-0.021803399547934532	-0.16353657841682434	-0.001506644650362432	0.5209321975708008	0.004799155984073877	-11.596263885498047	-0.1068308874964714	-4.414984703063965	-0.04067340865731239	11.661678314208984	0.10743316262960434	6.487646102905273	0.05976714938879013
hnd.hns	llmoji_self_event	dim	58	0	59	199.49464416503906	13.487088203430176	0.06761519610881805	-8.268115043640137	-0.04144790768623352	-3.500044822692871	-0.017546571791172028	-4.175894260406494	-0.020934177562594414	11.201066017150879	0.05615143105387688	10.151570320129395	0.05089057236909866	-18.253673553466797	-0.09150616079568863	-4.835353851318359	-0.02423964999616146
