probe	namespace	extract_method	covered_layers	covered_layer_min	covered_layer_max	vec_norm	pc1_loading	pc1_cosine	pc2_loading	pc2_cosine	pc3_loading	pc3_cosine	pc4_loading	pc4_cosine	pc5_loading	pc5_cosine	pc6_loading	pc6_cosine	pc7_loading	pc7_cosine	pc8_loading	pc8_cosine
happy.sad	default	dim	23	3	57	25.092344284057617	-0.7454010248184204	-0.029710177332162857	-3.5074033737182617	-0.13978879153728485	-1.1767807006835938	-0.04690340906381607	0.7699251770973206	0.030686335638165474	0.5435006022453308	0.021661750972270966	0.5925166010856628	0.02361544780433178	-0.7106198072433472	-0.02832214906811714	-0.8126807808876038	-0.032389845699071884
angry.calm	default	dim	43	0	58	25.600807189941406	3.014808177947998	0.11777754127979279	0.31729403138160706	0.01239470113068819	2.3635435104370117	0.09233365207910538	1.1333262920379639	0.0442730076611042	-0.6835235357284546	-0.0267014317214489	0.603732168674469	0.023584546521306038	2.0990054607391357	0.08199549466371536	-0.11576337367296219	-0.004522177390754223
fearful.unflinching	default	dim	15	7	57	28.14534568786621	-1.0762169361114502	-0.038242798298597336	0.18939955532550812	0.006729769520461559	0.6045998334884644	0.02148381806910038	-0.32710662484169006	-0.011623058468103409	-0.8404483199119568	-0.02986338920891285	-0.49463412165641785	-0.017575766891241074	0.921371340751648	0.03273845463991165	0.3750721514225006	0.013327180407941341
