size	encoders	mean_jsd	similarity	mean_jsd_weighted	similarity_weighted	accuracy	n_correct	kappa
5	bol,gemma,gpt_oss_20b,ministral,opus	0.1970729902472149	0.715683774277184	0.1046356511578954	0.8490426649743168	0.4803921568627451	49	0.4093094405594405
5	bol,gemma,granite,ministral,opus	0.19717502259116265	0.7155365727205603	0.10918189633945384	0.8424838195962171	0.47058823529411764	48	0.3949247500823905
5	bol,gemma,gpt_oss_20b,granite,opus	0.19730112080835221	0.715354651447956	0.10987008319376963	0.8414909758342907	0.49019607843137253	50	0.41663000439947206
2	gemma,gpt_oss_20b	0.19731963161010585	0.7153279460060631	0.09973784883541603	0.8561087000962122	0.43137254901960786	44	0.35646687697160884
3	gemma,gpt_oss_20b,ministral	0.1973610278559433	0.715268223847482	0.09757363769617752	0.8592309967742282	0.43137254901960786	44	0.35667681600695955
5	gemma,granite,ministral,opus,qwen	0.1977318383812686	0.7147332573414857	0.09611687386834172	0.8613326627243933	0.49019607843137253	50	0.4160519652097324
3	gemma,granite,opus	0.19797192417023637	0.7143868867643541	0.10870621814691563	0.843170078165651	0.5	51	0.42828882294757664
4	bol,gemma,ministral,opus	0.1980754556289849	0.7142375224422415	0.1086474420135266	0.843254874201814	0.47058823529411764	48	0.3992146596858638
7	bol,gemma,gpt_oss_20b,granite,haiku,ministral,opus	0.1981087337726389	0.714189512229422	0.10359663096088303	0.85054165425993	0.5	51	0.4257644331603929
5	gemma,gpt_oss_20b,ministral,opus,qwen	0.19813540322442677	0.7141510363435843	0.09480858603548697	0.8632201230929083	0.45098039215686275	46	0.37553296162676286
4	gemma,ministral,opus,rinna_bilingual_4b_jpfull	0.19826462939713257	0.7139646023850686	0.09277471722843758	0.8661543755346572	0.4411764705882353	45	0.36486781734760765
4	gemma,ministral,opus,rinna_jp_3_6b_jpfull	0.19836947917775732	0.7138133361265231	0.0921870408553465	0.8670022133237634	0.4803921568627451	49	0.40969644027080143
6	bol,gemma,granite,haiku,ministral,opus	0.19853023310668946	0.7135814172304492	0.10620171813935324	0.8467833079064676	0.5	51	0.4257644331603929
4	gemma,granite,haiku,opus	0.1990095885472166	0.7128898535135776	0.1021881003958199	0.8525737343210871	0.5098039215686274	52	0.4387586662264774
6	gemma,gpt_oss_20b,granite,ministral,opus,qwen	0.19925752514085335	0.7125321566194829	0.09767396888961218	0.8590862494590137	0.49019607843137253	50	0.41579469104526934
5	gemma,gpt_oss_20b,granite,opus,rinna_bilingual_4b_jpfull	0.19926148758075077	0.7125264400270931	0.09576426467536009	0.8618413702584798	0.5196078431372549	53	0.4501650165016501
6	gemma,granite,haiku,ministral,opus,qwen	0.19930090284385676	0.7124695758224747	0.09514908185420173	0.8627288914638052	0.5294117647058824	54	0.46097104480898377
5	gemma,granite,haiku,opus,qwen	0.19935225361270206	0.7123954923229158	0.09505029169697297	0.8628714155337277	0.5196078431372549	53	0.44974127490917104
2	gemma,ministral	0.19944556125484442	0.71226087785032	0.10076587354872216	0.8546255739404142	0.45098039215686275	46	0.37838720208945487
6	bol,gemma,gpt_oss_20b,granite,haiku,opus	0.1995211495834942	0.7121518269434278	0.10800337730573774	0.8441840631617525	0.4803921568627451	49	0.40370615486432826
4	gemma,gpt_oss_20b,opus,rinna_jp_3_6b_jpfull	0.1995470809145666	0.712114415940686	0.09261364787030077	0.8663867494988804	0.45098039215686275	46	0.3764872830477022
5	gemma,granite,ministral,opus,rinna_bilingual_4b_jpfull	0.19954717031208	0.7121142869673368	0.0968131349716415	0.860328170283499	0.49019607843137253	50	0.4165658343416566
6	gemma,gpt_oss_20b,granite,haiku,opus,qwen	0.19960042835395195	0.7120374518544407	0.09536262530964826	0.8624208133796181	0.5196078431372549	53	0.44931687968267964
5	gemma,haiku,ministral,opus,qwen	0.19966469658303562	0.7119447323990549	0.09365336811478805	0.8648867502582467	0.4803921568627451	49	0.405738155435858
5	gemma,gpt_oss_20b,granite,opus,rinna_jp_3_6b_jpfull	0.19981205181631762	0.7117321437347499	0.09539021651291889	0.8623810076874874	0.5098039215686274	52	0.4399912155484792
4	gemma,gpt_oss_20b,opus,rinna_bilingual_4b_jpfull	0.19982934374988914	0.7117071967479389	0.0933881227119304	0.865269418485568	0.45098039215686275	46	0.3760104872187022
4	gemma,granite,opus,rinna_bilingual_4b_jpfull	0.20016933621270383	0.7112166913078966	0.09688694981725075	0.8602216779717945	0.5392156862745098	55	0.4724911971830986
6	bol,gemma,gpt_oss_20b,haiku,ministral,opus	0.20031354969372883	0.7110086352339925	0.1052193188218373	0.8482006105300206	0.46078431372549017	47	0.38378734622144106
5	gemma,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.20032608300945157	0.7109905534815534	0.09656136354174762	0.8606913996768444	0.46078431372549017	47	0.3835842215141193
6	bol,gemma,granite,ministral,opus,qwen	0.2003345304235178	0.7109783664391718	0.10768284637372554	0.844646491547818	0.47058823529411764	48	0.39452566780257226
5	gemma,gpt_oss_20b,ministral,opus,rinna_jp_3_6b_jpfull	0.20038067701934376	0.7109117909742197	0.09517369591161019	0.8626933808852457	0.46078431372549017	47	0.38695224565621245
4	bol,gemma,gpt_oss_20b,opus	0.20039506601968604	0.7108910320347825	0.1122720352859633	0.83802569146243	0.47058823529411764	48	0.3983615510649918
5	gemma,gpt_oss_20b,ministral,opus,rinna_bilingual_4b_jpfull	0.20039577943649525	0.7108900027918899	0.09594052199660498	0.8615870846951995	0.45098039215686275	46	0.3758059228499617
6	bol,gemma,gpt_oss_20b,granite,opus,qwen	0.20047207048776985	0.7107799380705517	0.10755499088705904	0.8448309480243823	0.46078431372549017	47	0.3829061709382906
7	gemma,gpt_oss_20b,granite,haiku,ministral,opus,qwen	0.20052499186495654	0.7107035886621275	0.09677972818482579	0.86037636608917	0.5196078431372549	53	0.4493775476479014
3	gemma,opus,rinna_jp_3_6b_jpfull	0.20052979835954007	0.7106966543562278	0.09308760437805841	0.8657029747955414	0.4411764705882353	45	0.36611426079372
6	gemma,gpt_oss_20b,granite,ministral,opus,rinna_bilingual_4b_jpfull	0.20054555691265474	0.7106739195697976	0.09796220957699449	0.8586704060487447	0.5	51	0.42747083425049537
5	gemma,gpt_oss_20b,granite,haiku,ministral	0.20074618323246537	0.710384476973135	0.09973773704251322	0.8561088613792787	0.5196078431372549	53	0.449620085893624
4	gemma,gpt_oss_20b,haiku,ministral	0.20076727682982295	0.7103540453448327	0.09795024684147792	0.85868766462795	0.46078431372549017	47	0.3871531570897968
3	gemma,opus,rinna_bilingual_4b_jpfull	0.20100414892565746	0.7100123111468473	0.0934959363020755	0.8651138763537253	0.4411764705882353	45	0.36472902097902093
4	gemma,granite,opus,rinna_jp_3_6b_jpfull	0.20101343286187426	0.7099989172581074	0.09693933203066876	0.8601461064122655	0.49019607843137253	50	0.41759086417041835
6	gemma,granite,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.20103283689967724	0.7099709231489959	0.09538893403647371	0.8623828579098949	0.5098039215686274	52	0.4399297166703273
6	gemma,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.2010379966365131	0.7099634792222504	0.09748447712225576	0.859359628292068	0.49019607843137253	50	0.4156015866020274
5	bol,gemma,granite,opus,qwen	0.2010584991526339	0.7099339003439171	0.11075056898897627	0.8402207033439729	0.47058823529411764	48	0.39372592184920197
