component	explained_variance_pct	t0_happy.sad_r	tlast_happy.sad_r	t0_angry.calm_r	tlast_angry.calm_r	t0_fearful.unflinching_r	tlast_fearful.unflinching_r
PC1	16.841136932373047	0.7740927785468654	0.3921870798271156	-0.2678390279387839	-0.1714445022417519	-0.7747806170380882	-0.33386344974049
PC2	11.45468521118164	-0.3779656631816008	-0.19497431755750727	-0.5215095535505536	-0.10368261361745318	0.01737449442397762	0.03533229149876567
PC3	9.12181568145752	-0.39669259790560274	-0.15401934930712438	0.15290622177559682	-0.02572221118651532	0.12831761975171294	0.05599979744794828
PC4	6.043507099151611	0.11070994607226606	0.057040716047512284	0.46303387435656906	0.10661036045908001	-0.1058607730270351	-0.10327920987101333
PC5	4.435201168060303	-0.12325327577562782	-0.07747292315318347	0.08755162601685879	0.05201963884905274	0.281997762715944	0.09339521154391335
PC6	3.2693161964416504	-0.16508685803239642	-0.17593236292363987	0.17931006527547955	0.021423118995435104	-0.0031636373827915254	0.026568147802302787
PC7	2.070585012435913	-0.0467163915241751	-0.01482086340497454	0.16328709491769822	0.09365579543064113	0.246383258323836	0.07973505893516514
PC8	1.978856086730957	0.12832447383191714	0.029129797423988853	-0.3127928214222737	-0.015407304301556391	-0.20007378074060178	0.036082897533541394
